index_content,word,nature,emotion
1991,载体,n,1
1991,渗透,v,1
1991,衣食,n,1
1992,能跌,v,0
1993,跌停,v,1
1993,同意,d,1
1993,点赞,v,1
1994,月线,n,1
1994,漂亮,a,1
1994,犹如,v,1
1994,中,f,1
1994,石油,n,1
1994,中车,n,1
1994,奸笑,v,1
1995,股,q,1
1995,运作,vn,1
1995,请,v,1
1995,国资委,nt,1
1995,运作,vn,1
1995,事项,n,1
1995,停盘,v,1
1995,半年,m,1
1995,救,v,1
1996,酒水,n,0
1996,水水,n,0
1997,团队,n,0
1997,卖空,n,0
1997,歌尔,nrt,0
1997,股份,n,0
1997,跌停,v,0
1998,垃圾,n,0
1998,已成,v,0
1998,众憎,n,0
1998,砸,v,0
1998,盘俠,nr,0
1998,砸烂,v,0
1999,逃命,v,1
1999,机会,n,1
2000,推升,v,0
2001,明年初,t,1
2001,主,n,1
2001,跌段,n,1
2001,基民,n,1
2001,忍无可忍,i,1
2001,股价,n,1
2002,酱酒,n,0
2002,视界,n,0
2002,日刊,n,0
2002,刊,zg,0
2002,系列,q,0
2002,全,a,0
2002,亮相,n,0
2002,糖酒会,n,0
2002,仰韶,nr,0
2003,买,v,0
2003,手,n,0
2004,漫长,n,1
2004,回归,v,1
2004,路,n,1
2004,高粱,n,1
2004,神,n,1
2004,加工,vn,1
2004,价格,n,1
2004,智商,n,1
2004,税,n,1
2004,科技,n,1
2004,加狠,v,1
2005,赶紧,d,0
2006,科技,n,1
2006,强国,n,1
2006,拳头,n,1
2006,拳头,n,1
2007,团队,n,0
2007,杀,v,0
2007,基金,n,0
2007,重仓股,n,0
2007,号称,v,0
2007,基金,n,0
2007,狙击手,n,0
2008,卖空,n,0
2008,赚,v,0
2009,废,v,0
2009,东西,ns,0
2010,酿酒,vn,1
2010,行业,n,1
2010,指数,n,1
2010,不动,v,1
2011,买,v,1
2011,钧,q,1
2011,达,v,1
2011,清仓,nr,1
2011,买入,v,1
2011,森赫,nr,1
2011,股份,n,1
2012,卖空,n,0
2012,反弹,v,0
2012,卖空,n,0
2012,抱团,n,0
2012,股,q,0
2013,团队,n,0
2013,卖空,n,0
2013,赚,v,0
2014,谢谢,nr,0
2014,团队,n,0
2014,卖空,n,0
2015,公募,a,1
2015,一哥,n,1
2015,王亚伟,nr,1
2015,奔,v,1
2015,私,n,1
2015,十年,m,1
2015,光环,n,1
2015,褪,v,1
2015,发生,v,1
2016,中证报,nt,0
2016,头版,n,0
2016,聚合,v,0
2016,力促,v,0
2016,消费,vn,0
2016,扩,v,0
2016,内需,n,0
2016,夯实,v,0
2016,经济,n,0
2016,压舱,n,0
2016,石,n,0
2017,被,p,1
2017,遗忘,v,1
2018,夕阳,ns,1
2018,产业,n,1
2018,元,m,1
2019,钱,n,0
2019,没处,v,0
2019,扔,v,0
2019,接盘,v,0
2020,好日子,l,0
2020,多余,m,0
2020,不用,v,0
2020,讲,v,0
2020,卖出,v,0
2020,评级,vn,0
2020,目,t,0
2021,压,v,1
2021,指数,n,1
2022,代表,n,0
2022,股,q,0
2023,酒精,n,0
2023,兑水,v,0
2024,主力,n,0
2024,融卷,v,0
2024,留,v,0
2024,石油,n,0
2024,号,m,0
2025,跌,v,0
2025,刚刚开始,nr,0
2026,长期,d,1
2026,下跌,v,1
2026,趋势,n,1
2026,逢高减磅,i,1
2027,转发,v,0
2028,找,v,1
2028,新,a,1
2028,王新茅,nr,1
2028,老头,n,1
2028,票,n,1
2028,玫瑰,n,1
2029,见光死,i,0
2029,一个套,m,0
2029,堪比,ns,0
2029,当年,t,0
2029,中石,n,0
2030,必跌,v,1
2030,向至,d,1
2030,股价,n,1
2030,目标,n,1
2030,位,q,1
2031,两年,m,0
2031,跌,v,0
2031,速度,n,0
2031,估计,v,0
2031,底,f,0
2031,需,v,0
2031,两年,m,0
2032,说,v,0
2032,每次,r,0
2032,反弹,v,0
2032,拉升,v,0
2032,逃命,v,0
2032,机会,n,0
2033,砸,v,0
2033,快点,d,0
2034,割肉,n,0
2034,上涨,v,0
2034,割肉,n,0
2034,买入,v,0
2034,套,q,0
2035,真,d,0
2035,不要脸,l,0
2035,机,ng,0
2035,死,v,0
2035,完,v,0
2036,对了,p,0
2037,发越,v,1
2037,利好,a,1
2037,越,d,1
2037,心虚,n,1
2037,缺少,v,1
2037,越,d,1
2037,爱,v,1
2037,炫,v,1
2038,进,v,0
2038,退,v,0
2038,十一点,m,0
2039,高,a,0
2039,离谱,n,0
2039,胆大,a,0
2040,东方龙,nr,1
2040,崛起,v,1
2040,带来,v,1
2040,文化,n,1
2040,影响力,n,1
2040,提升,v,1
2040,沙特,nr,1
2040,小王子,nr,1
2041,破,v,0
2041,资讯,n,0
2041,发,v,0
2041,玩意,n,0
2041,几分钟,m,0
2041,发,v,0
2041,想,v,0
2041,掩盖,v,0
2042,元,m,1
2042,买,v,1
2042,愿望,v,1
2043,怎么回事,l,0
2044,货,n,0
2044,现已,d,0
2044,成,v,0
2044,一粒,m,0
2044,搞砸,l,0
2044,大盘,n,0
2044,老鼠,n,0
2045,反弹,v,1
2045,完,v,1
2045,开启,v,1
2045,阴跌,v,1
2045,模式,n,1
2046,阿茅,nr,1
2046,厕,ng,1
2046,一点一滴,m,1
2046,的往,d,1
2046,下跌,v,1
2046,止跌,v,1
2046,早,a,1
2046,滴,v,1
2047,买买,v,1
2047,买,v,1
2047,不好,d,1
2047,陪伴,n,1
2047,炒股,v,1
2047,路上,s,1
2047,孤单,a,1
2048,装,v,0
2048,砸,v,0
2049,拉,v,0
2049,旅游,vn,0
2049,股,q,0
2049,拉,v,0
2049,旅游,vn,0
2049,股,q,0
2049,市场,n,0
2049,招数,n,0
2050,玩命,n,0
2050,砸,v,0
2051,鬼,n,0
2051,毛,nr,0
2051,跌百元,n,0
2051,底,f,0
2052,跌到,v,0
2052,元,m,0
2052,平台,n,0
2052,市盈率,n,0
2052,倍,m,0
2053,散户,n,1
2053,买,v,1
2053,基民,n,1
2053,买,v,1
2053,基金,n,1
2053,赎回,v,1
2053,基金,n,1
2054,抽搐,v,0
2054,结束,v,0
2054,开溜,v,0
2054,下破,v,0
2054,可能性,n,0
2054,较大,a,0
2055,昨天,t,0
2055,守,v,0
2055,干闷,a,0
2055,明天,t,0
2055,照样,d,0
2055,干闷,a,0
2056,有人,r,0
2056,说,v,0
2056,回到,v,0
2056,千三,m,0
2056,黄金,n,0
2056,坑,n,0
2056,说,v,0
2056,迷人,n,0
2056,坑,n,0
2057,波杀,vn,0
2057,估值,n,0
2057,估计,v,0
2057,杀到,v,0
2058,天天,t,0
2058,跌妈,n,0
2059,跌倒,v,0
2060,谢谢,nr,0
2060,呼和浩特,ns,0
2060,位,q,0
2060,领导,n,0
2060,主力,n,0
2060,理由,n,0
2060,谢谢你们,nr,0
2061,垃圾,n,0
2061,货,n,0
2061,跌,v,0
2062,捐钱,v,0
2062,股民,n,0
2062,同意,d,0
2062,分红,v,0
2062,股东,n,0
2062,捐,v,0
2062,意见,n,0
2062,亏,v,0
2062,钱,n,0
2063,做,v,0
2063,坏事,n,0
2063,做,v,0
2063,点,q,0
2063,好事,n,0
2063,盖盖,nr,0
2064,关口,n,1
2065,权重,n,0
2065,剔除,v,0
2066,货,n,0
2066,大盘,n,0
2066,拖下水,n,0
2067,四季度,mq,1
2067,业绩,n,1
2067,乐观,a,1
2067,很快,d,1
2067,中旬,t,1
2067,四季度,mq,1
2067,过半,t,1
2068,狠狠,d,1
2068,跌,v,1
2069,花季,t,1
2069,凋零,v,1
2069,砸,v,1
2069,山花,n,1
2069,助,v,1
2070,洗,v,0
2070,赶紧,d,0
2070,拉,v,0
2071,招君,nr,1
2071,说,v,1
2071,市,n,1
2071,市场,n,1
2071,阶段性,n,1
2071,窗口期,n,1
2071,关注,v,1
2071,板块,n,1
2072,好家伙,e,0
2072,砸,v,0
2073,阿毛,nr,0
2073,肿,v,0
2074,倒,v,0
2074,倒,v,0
2075,用力,n,1
2076,线,n,0
2076,买,v,0
2076,跌破,v,0
2077,反弹,v,0
2077,到位,v,0
2077,撤退,v,0
2077,被,p,0
2077,埋,v,0
2077,顶部,f,0
2078,普渡众生,nz,1
2078,珍爱,a,1
2078,生命,vn,1
2078,远离,v,1
2078,股市,n,1
2079,贡献,n,1
2079,点,m,1
2079,指数,n,1
2079,往下,v,1
2079,旺,a,1
2079,柴,n,1
2080,想,v,1
2080,跑,v,1
2080,几个,m,1
2080,意,n,1
2081,跌到,v,0
2081,元,m,0
2081,机构,n,0
2081,使劲,v,0
2081,砸,v,0
2081,空,n,0
2081,空,n,0
2082,主力,n,0
2082,办法,n,0
2082,套,m,0
2082,涨,v,0
2083,机构,n,0
2083,没钱,v,0
2083,洗,v,0
2083,两天,m,0
2084,滚下来,l,1
2085,加仓,v,0
2085,股,n,0
2085,跌破,v,0
2085,加,v,0
2085,韭菜,n,0
2085,韭菜,n,0
2085,韭菜,n,0
2085,韭,n,0
2086,毛台,n,0
2086,不值,n,0
2086,千元,m,0
2086,在我看来,l,0
2086,块,q,0
2086,之间,f,0
2086,震荡,v,0
2087,散户,n,1
2087,介入,v,1
2087,危险,an,1
2087,忠告,n,1
2088,最高点,n,1
2088,阴跌,v,1
2089,放心,v,0
2089,跌,v,0
2089,元,m,0
2090,漲漲,v,0
2091,十年,m,1
2091,时间,n,1
2091,伊利,nz,1
2091,股份,n,1
2091,涨幅,n,1
2091,复权,v,1
2091,化,n,1
2091,收益,n,1
2092,市盈率,n,0
2092,倍,m,0
2092,止跌,v,0
2093,涨,v,1
2094,元,m,1
2094,位置,v,1
2094,明年,t,1
2096,自然,d,1
2096,杂志,n,1
2096,召集,v,1
2096,全球,n,1
2096,国家,n,1
2096,名,n,1
2096,专家,n,1
2096,提出,v,1
2097,转发,v,0
2098,主力,n,0
2098,机构,n,0
2098,买,v,0
2098,中车,n,0
2098,实在是高,l,0
2099,股王,n,1
2099,代号,n,1
2099,价值,n,1
2099,标签,n,1
2099,配,v,1
2099,谨以此文,i,1
2099,献给,v,1
2099,伪价,n,1
2100,每次,r,1
2100,仇富,nr,1
2100,前段时间,n,1
2100,暴跌,v,1
2100,赚,v,1
2101,抱团,n,0
2101,取暖,v,0
2101,股票,n,0
2101,跌,v,0
2101,体无完肤,i,0
2101,自相残杀,i,0
2101,留给,v,0
2101,场,q,0
2102,买,v,1
2102,消费,vn,1
2102,买,v,1
2102,互联网,n,1
2103,新车,n,1
2103,落地,n,1
2103,顺顺利利,ns,1
2103,感谢,v,1
2103,股东,n,1
2104,卖空,n,0
2105,基本面,n,1
2105,变化,vn,1
2105,笫,g,1
2105,三代,t,1
2105,专卖店,n,1
2105,每省,r,1
2105,二干家,m,1
2105,合作,vn,1
2106,有人,r,0
2106,说,v,0
2106,外资,n,0
2106,做,v,0
2106,空,n,0
2106,做,v,0
2106,空,n,0
2106,家,q,0
2106,机构,n,0
2106,报团,n,0
2106,炒,v,0
2106,茅,n,0
2107,弱,a,1
2107,反弹,v,1
2107,结束,v,1
2107,大笑,v,1
2108,大盘,n,1
2108,连涨,v,1
2108,调整,vn,1
2108,追高,v,1
2108,主力,n,1
2108,出货,v,1
2108,接,v,1
2109,茅哥,n,0
2109,反弹,v,0
2109,几天,m,0
2109,萎,v,0
2110,雨,n,1
2110,朦胧,a,1
2110,年度,n,1
2110,上涨,v,1
2110,行情,n,1
2110,中,f,1
2111,说,v,0
2111,不跌,v,0
2111,天会,n,0
2111,塌,v,0
2111,开玩笑,v,0
2111,啃,v,0
2111,擎天柱,n,0
2112,买不起,v,1
2112,一手,m,1
2112,艰难困苦,i,1
2112,喝,vg,1
2113,亿股,m,0
2113,元,m,0
2113,股东,n,0
2113,不见,v,0
2113,钱,n,0
2114,有人,r,0
2114,问,n,0
2114,凯莱,nrt,0
2114,英,j,0
2114,上涨,v,0
2114,逻辑,n,0
2114,逻辑,n,0
2114,亏损,vn,0
2114,股,q,0
2114,天天,t,0
2114,暴涨,v,0
2114,逻辑,n,0
2115,净资产,n,0
2115,元,m,0
2115,吃,v,0
2115,瓜,n,0
2116,价值,n,0
2116,亿,m,0
2116,经验,n,0
2116,煤炭,n,0
2116,股是,n,0
2116,适合,v,0
2116,做,v,0
2116,丅,y,0
2116,做,v,0
2116,八支,m,0
2116,煤炭,n,0
2117,融资,vn,0
2117,净,a,0
2117,偿还,v,0
2117,万元,m,0
2117,两,m,0
2117,市,n,0
2117,排名第,i,0
2118,百万,m,1
2118,俱乐部,n,1
2118,成员,n,1
2118,买得起,v,1
2118,几首,m,1
2118,百万,m,1
2118,俱乐部,n,1
2119,涨,v,0
2119,元,m,0
2119,收复,v,0
2120,转发,v,0
2121,涨,v,1
2121,两个,m,1
2121,点,m,1
2122,高位,n,1
2122,盘整,vn,1
2122,后市,n,1
2122,不容乐观,l,1
2122,个人观点,n,1
2123,全球股市,n,1
2123,上涨,v,1
2123,牛市,n,1
2123,开启,v,1
2123,主力,n,1
2123,主力,n,1
2123,买入,v,1
2124,中产阶层,n,1
2124,告别,v,1
2124,高端,n,1
2124,消费,vn,1
2125,反弹,v,0
2125,弱,a,0
2125,线,n,0
2125,级别,n,0
2125,系统,n,0
2125,没戏,v,0
2126,团队,n,0
2126,卖空,n,0
2126,听,v,0
2126,砖家,n,0
2126,忽悠,z,0
2126,发布,v,0
2126,发,v,0
2127,感觉,n,0
2127,值,v,0
2127,太,d,0
2127,难,a,0
2127,喝,vg,0
2128,平均,a,0
2128,成本价,n,0
2128,不知,v,0
2128,跌,v,0
2128,点,m,0
2128,慌,a,0
2129,剧本,n,0
2129,走,v,0
2129,破位,v,0
2129,年月日,t,0
2129,最低,a,0
2130,涨,v,0
2130,越多,d,0
2130,跌,v,0
2130,越狠,d,0
2130,接盘,v,0
2130,捂,v,0
2130,脸,n,0
2130,话,n,0
2130,说,v,0
2130,接盘,v,0
2131,放心,v,1
2132,沪,j,0
2132,深两市,j,0
2132,个股,n,0
2132,发生,v,0
2132,笔,n,0
2132,大宗,m,0
2132,交易,n,0
2132,成交,v,0
2133,团,n,1
2133,广东,ns,1
2133,鸿图,n,1
2133,旭,nr,1
2133,升,v,1
2133,股,q,1
2133,大哭,v,1
2133,加油,v,1
2133,鼓掌,v,1
2134,晚安,n,1
2135,最起码,l,0
2135,哭,v,0
2136,卖空,n,0
2136,赚钱,v,0
2137,买入,v,1
2137,买入,v,1
2137,买入,v,1
2137,主力,n,1
2138,周三,t,1
2138,股,q,1
2138,四大,j,1
2138,猛料,n,1
2138,值得,v,1
2138,参考,v,1
2139,龙头,n,0
2139,个股,n,0
2139,数据,n,0
2139,情况,n,0
2140,股价,n,1
2140,五粮液,n,1
2140,十倍,m,1
2140,关系,n,1
2141,装,v,0
2141,起飞,v,0
2141,不跌,v,0
2141,不涨,v,0
2141,弱,a,0
2142,歌尔,nrt,1
2142,歌尔,nrt,1
2142,傲,a,1
2143,新一轮,nz,0
2143,下跌,v,0
2143,卖出,v,0
2143,卖出,v,0
2143,卖出,v,0
2143,卖出,v,0
2143,大笑,v,0
2144,超级,b,1
2144,牛股,n,1
2144,上市,ns,1
2144,总,n,1
2144,收益,n,1
2144,年化,j,1
2144,收益,n,1
2144,排名,v,1
2144,涨幅,n,1
2144,复,v,1
2145,股,q,0
2145,开启,v,0
2145,下降,v,0
2145,趋势,n,0
2145,要跌,v,0
2145,三年,m,0
2146,点,m,1
2146,投资者,n,1
2146,不用,v,1
2146,心中,s,1
2146,恐惧,an,1
2146,向下,v,1
2146,点,m,1
2146,低位,n,1
2147,政策底,n,1
2147,涨,v,1
2147,回,v,1
2147,通空,n,1
2147,珍惜,a,1
2147,短暂,a,1
2148,短线,b,1
2148,获利盘,v,1
2148,汹涌,v,1
2148,调整,vn,1
2148,本周,t,1
2148,大盘,n,1
2148,运行,v,1
2148,主基,n,1
2149,下周,t,0
2149,核电,n,0
2149,大单,n,0
2149,到时候,l,0
2149,机会,n,0
2149,进场,n,0
2149,别怪,v,0
2150,超级,b,1
2150,品牌,n,1
2150,铁底,n,1
2150,价格,n,1
2150,历史,n,1
2150,角度看,v,1
2150,边际,n,1
2151,牛,n,0
2151,回,v,0
2151,速归,n,0
2151,上涨,v,0
2151,上涨,v,0
2151,上涨,v,0
2151,上涨,v,0
2151,上涨,v,0
2151,上涨,v,0
2152,陪养,v,0
2152,出好,v,0
2152,酒量,n,0
2153,买,v,1
2153,股民,n,1
2153,股票,n,1
2153,被套,a,1
2153,住,v,1
2154,中,n,0
2154,石油,n,0
2154,回到,v,0
2154,玩,v,0
2155,记录,n,0
2155,赚,v,0
2155,一百万,m,0
2155,第五天,m,0
2155,说,v,0
2155,片仔癀,nz,0
2155,甘李,nr,0
2155,药业,n,0
2155,垃,n,0
2156,缩量,n,0
2156,收阴,n,0
2156,明天,t,0
2156,涨,v,0
2157,点,m,0
2157,追,v,0
2157,真不知道,i,0
2157,想,v,0
2158,兄弟,n,0
2158,放心大胆,i,0
2158,干,v,0
2158,上涨,v,0
2158,上涨,v,0
2158,上涨,v,0
2158,上涨,v,0
2159,上次,t,1
2160,明天,t,0
2160,卖空,n,0
2161,新能源,n,0
2161,主线,n,0
2161,新能源,n,0
2161,穿插,v,0
2161,困顿,v,0
2162,明天,t,0
2162,货,n,0
2162,涨,v,0
2163,盘口,s,1
2163,语言,n,1
2164,被,p,1
2164,市场,n,1
2164,抛弃,v,1
2165,真茅,nr,1
2165,不涨,v,1
2165,假,a,1
2165,茅,n,1
2165,休克,nrt,1
2165,散户,n,1
2165,投,v,1
2165,主流,b,1
2165,基金,n,1
2165,被套,a,1
2166,股市,n,1
2166,实战,v,1
2166,技术,n,1
2166,万丰,nz,1
2166,奥威,nz,1
2166,万丰,nz,1
2166,奥威,nz,1
2166,底部,f,1
2166,上涨,v,1
2166,典型,n,1
2167,说,v,0
2167,月初,t,0
2167,努力,ad,0
2167,干活,a,0
2167,怒,vg,0
2168,个长,n,0
2168,牛股,n,0
2168,比亚迪,nr,0
2168,吉,nr,0
2168,比特,nrt,0
2168,永兴,ns,0
2168,材料,n,0
2169,炒股,v,1
2169,敬畏,nr,1
2169,市场,n,1
2169,常识,n,1
2169,注重,v,1
2169,回报,v,1
2170,操盘,v,1
2170,日记,n,1
2170,山花,n,1
2170,烂漫,z,1
2170,愿君,n,1
2170,丛中,f,1
2170,笑,v,1
2171,望其项背,l,0
2171,百润,n,0
2171,股份,n,0
2171,市占率,n,0
2171,预,vn,0
2172,一位,m,1
2172,朋友,n,1
2172,聊到,v,1
2172,主线,n,1
2172,观点,n,1
2172,未来,t,1
2173,直线,n,0
2173,拉,v,0
2174,量,n,1
2174,老家,n,1
2175,转发,v,0
2176,冬至,t,0
2176,阳生,n,0
2176,周一,t,0
2176,大盘,n,0
2176,开局,n,0
2177,看好,v,0
2177,卖空,n,0
2178,下跌,v,1
2178,实则,n,1
2178,基本面,n,1
2178,变化,vn,1
2179,珍惜,a,1
2179,生命,vn,1
2179,远离,v,1
2180,酱,n,0
2180,酒,n,0
2180,雨后春笋,i,0
2180,蹦,v,0
2180,跶,zg,0
2180,多长时间,n,0
2181,打破,v,1
2181,大众,n,1
2181,酱酒,n,1
2181,价,n,1
2181,低质,n,1
2181,次,q,1
2181,现状,n,1
2181,郎,ng,1
2181,牌,n,1
2181,郎,ng,1
2181,战略,n,1
2181,回归,v,1
2181,主体,n,1
2182,消费,vn,1
2182,周报,n,1
2182,超,v,1
2182,半数,m,1
2182,猪,n,1
2182,企,n,1
2182,扭亏,v,1
2182,三季度,mq,1
2182,国内,s,1
2182,领域,n,1
2182,消费,vn,1
2183,基金,n,0
2183,看好,v,0
2183,票,n,0
2183,卖空,n,0
2184,买,v,0
2184,股票,n,0
2184,两年,m,0
2184,从没,d,0
2184,买,v,0
2184,太贵,nr,0
2184,跌,v,0
2184,不好,d,0
2184,补仓,v,0
2185,大跌,v,0
2185,外资,n,0
2185,跑,v,0
2185,路,n,0
2185,百亿,m,0
2186,市场,n,1
2186,表现,v,1
2186,强,a,1
2187,再度,d,0
2187,杀回,v,0
2188,股道,n,1
2188,剑心,n,1
2188,百万,m,1
2188,实盘,n,1
2188,日记,n,1
2188,今日,t,1
2188,战,n,1
2189,抄底,n,0
2189,卖空,n,0
2190,长期,d,0
2190,卖空,n,0
2191,团队,n,1
2191,卖空,n,1
2191,基金,n,1
2191,抱团,n,1
2191,股,q,1
2191,号称,v,1
2191,基金,n,1
2191,狙击手,n,1
2192,团队,n,0
2192,卖空,n,0
2192,公司,n,0
2192,爆跌,v,0
2193,太,d,0
2193,难,a,0
2193,涨,v,0
2193,被,p,0
2193,骂,v,0
2193,跌,v,0
2193,被,p,0
2193,骂,v,0
2194,捡,v,0
2194,芝麻,n,0
2194,西瓜,ns,0
2194,小心,n,0
2194,丢,v,0
2194,大意,d,0
2194,锦州,ns,0
2195,股,q,0
2195,事,n,0
2195,捐钱,v,0
2195,问,v,0
2195,股东,n,0
2196,中方,f,0
2196,信富,n,0
2196,再度,d,0
2196,释放,v,0
2196,信号,n,0
2196,一条,m,0
2196,主线,n,0
2196,翻倍,d,0
2196,股,q,0
2197,抄底,n,1
2197,慌,a,1
2197,卖空,n,1
2198,净资产,n,0
2198,元,m,0
2198,卖空,n,0
2199,明天,t,0
2199,卖空,n,0
2200,反弹,v,0
2200,卖空,n,0
2200,抱团,n,0
2200,股,q,0
2201,市场,n,0
2201,热点,n,0
2201,炒,v,0
2201,超低价,n,0
2201,高价股,n,0
2201,戏,n,0
2201,创新,v,0
2201,低,a,0
2202,活过来,l,1
2202,哭,v,1
2203,年底,t,0
2203,增量,n,0
2203,信息,n,0
2203,袭,v,0
2203,板块,n,0
2203,有望,v,0
2203,迎,v,0
2203,催化,v,0
2204,评论,n,0
2204,区,n,0
2204,人才,n,0
2204,反,zg,0
2204,方向,n,0
2204,操作,v,0
2204,赚钱,v,0
2205,尾盘,n,0
2205,拉升,v,0
2205,出货,v,0
2206,跌破,v,0
2206,元,m,0
2206,买,v,0
2206,股,q,0
2206,买,v,0
2206,大票,n,0
2206,赚钱快,v,0
2206,不用,v,0
2206,操心,v,0
2207,均线,n,0
2207,承压,v,0
2208,卖出,v,0
2208,评级,vn,0
2208,目标价,n,0
2208,操作,v,0
2208,建议,n,0
2208,空,a,0
2208,仓,nr,0
2208,戏,n,0
2208,炒股,v,0
2208,线,n,0
2209,下降,v,0
2209,通道,v,0
2209,小散越,nr,0
2209,接越,v,0
2209,低,a,0
2209,至少,d,0
2210,重仓股,n,0
2210,集,n,0
2211,重仓股,n,0
2211,集团,n,0
2212,跌,v,0
2212,超,v,0
2212,加仓,v,0
2212,一点,m,0
2214,毛毛雨,nr,0
2215,黄金,n,0
2215,液体,n,0
2215,利润率,n,0
2215,百分之九十五,m,0
2215,消费,vn,0
2215,龙头,n,0
2215,黄,a,0
2216,说,v,1
2216,月初,t,1
2216,努力,ad,1
2216,干活,a,1
2216,困顿,v,1
2217,反,v,0
2217,抽,v,0
2217,结束,v,0
2217,震荡,v,0
2217,下行,v,0
2217,旺,a,0
2217,柴,n,0
2218,酱香,n,1
2218,黑,a,1
2218,科技,n,1
2219,酱香,n,1
2219,香,a,1
2220,大盘走势,n,1
2220,昨夜,t,1
2220,美股,m,1
2220,上涨,v,1
2221,买,v,1
2221,喝,vg,1
2221,酱香,n,1
2221,科技,n,1
2222,卖空,n,1
2222,随意,d,1
2223,卖空,n,0
2223,抱团,n,0
2223,股,q,0
2224,反弹,v,0
2224,卖空,n,0
2225,明天,t,0
2225,卖空,n,0
2226,房地产,j,1
2226,男足,n,1
2226,大佬,nz,1
2226,全部都是,n,1
2226,旧人,n,1
2227,炒股,v,0
2227,多年,m,0
2227,卖出,v,0
2227,过芽台,n,0
2227,一股,m,0
2228,流出,v,1
2228,几个,m,1
2228,亿,m,1
2229,目标,n,1
2229,拉,v,1
2229,大笑,v,1
2229,大笑,v,1
2229,大笑,v,1
2230,珍爱,a,1
2230,生命,vn,1
2230,远离,v,1
2230,股市,n,1
2231,上方,f,0
2231,加速,v,0
2231,缺口,n,0
2231,抱,v,0
2231,希望,v,0
2231,超跌,v,0
2231,反弹,v,0
2231,减仓,v,0
2232,建,v,1
2232,抛买,v,1
2232,格力,n,1
2233,五日,t,0
2233,线,n,0
2233,骗人,n,0
2233,明天,t,0
2233,稀里哗啦,z,0
2233,微跌,v,0
2233,后天,t,0
2233,砸,v,0
2234,五粮液,n,1
2234,泸州,ns,1
2234,老窖,n,1
2234,涨停,v,1
2234,兴奋,v,1
2234,兴奋,v,1
2234,兴奋,v,1
2234,兴奋,v,1
2235,年后,t,1
2235,入场,n,1
2235,喝,vg,1
2235,口,q,1
2235,汤,n,1
2235,困顿,v,1
2236,国家,n,1
2236,开放,v,1
2236,国级,b,1
2236,接轨,v,1
2236,越来越,d,1
2236,难,a,1
2237,擦,v,0
2237,反弹,v,0
2237,太弱,a,0
2238,走,v,1
2238,换,v,1
2238,次,q,1
2238,新,a,1
2238,小盘股,n,1
2238,泰祥,nr,1
2238,股份,n,1
2239,狠狠,d,1
2239,揍,v,1
2239,感觉,n,1
2239,累,a,1
2239,歇,v,1
2239,歇,v,1
2239,明天,t,1
2239,揍,v,1
2240,评级,vn,0
2241,倍,m,0
2241,市盈率,n,0
2242,没戏,v,1
2242,早点,d,1
2242,放弃,v,1
2242,傲,a,1
2242,傲,a,1
2242,傲,a,1
2243,团队,n,0
2243,卖空,n,0
2243,高,a,0
2243,抱团,n,0
2243,股,q,0
2243,基金,n,0
2243,重仓股,n,0
2244,酒,n,1
2244,股票,n,1
2244,占用,v,1
2244,太,d,1
2244,社会,n,1
2244,资源,n,1
2244,酒,n,1
2244,喝,vg,1
2245,早晚,t,0
2245,跌成,v,0
2245,狗,n,0
2245,拭目以待,i,0
2245,未来,t,0
2246,上市公司,nt,0
2246,股东,n,0
2246,机构,n,0
2247,好日子,l,1
2247,多余,m,1
2247,不用,v,1
2247,讲,v,1
2247,大笑,v,1
2247,大笑,v,1
2248,走,v,0
2248,巨,ag,0
2248,亏,v,0
2248,离场,n,0
2248,抱怨,v,0
2248,埋怨,v,0
2248,花钱,n,0
2248,认清,v,0
2249,卖空,n,0
2250,股票,n,0
2250,下跌,v,0
2250,不争,n,0
2250,事实,n,0
2250,长期,d,0
2250,线,n,0
2251,用益,n,1
2251,财经,n,1
2251,权威,nr,1
2251,观点,n,1
2251,重返,v,1
2251,千五,m,1
2251,大关,ns,1
2252,破,v,1
2253,尾盘,n,0
2253,偷袭,v,0
2253,真,d,0
2253,讨人厌,i,0
2254,重磅,n,1
2254,美,j,1
2254,股,q,1
2254,连跌,v,1
2254,中,f,1
2254,概股,n,1
2254,涨,v,1
2254,超,v,1
2254,后市,n,1
2254,告,v,1
2255,终,d,1
2255,梦,n,1
2255,元,m,1
2255,买,v,1
2255,一手,m,1
2256,色,ng,0
2256,色,ng,0
2256,色,ng,0
2256,主力,n,0
2256,主力,n,0
2256,主力,n,0
2256,买入,v,0
2256,买入,v,0
2256,买入,v,0
2257,低,a,0
2257,开,v,0
2257,期指,n,0
2257,开盘,v,0
2257,暴跌,v,0
2257,至少,d,0
2257,低开,v,0
2258,壹佰元,m,1
2258,梦,n,1
2259,卖出,v,1
2259,买入,v,1
2259,中车,n,1
2259,选择,v,1
2259,制造,v,1
2259,走向世界,n,1
2260,股,q,0
2260,反弹,v,0
2260,底,f,0
2260,背离,n,0
2260,小时,n,0
2260,线,n,0
2260,背离,n,0
2262,飞流直下三千尺,i,1
2262,逃命,v,1
2263,割,v,0
2263,跑,v,0
2263,换,v,0
2263,科创,n,0
2263,太弱,a,0
2263,没戏,v,0
2264,股价,n,0
2264,元年,t,0
2264,元年,t,0
2264,元年,t,0
2265,上证,j,0
2265,保卫战,nz,0
2265,买点,n,0
2266,强行,v,0
2266,站上,s,0
2266,线,n,0
